City,Price,Bedroom,Bathroom,Floors,Parking,Year,Area,Road Width,Build Area,Air Condition,Backyard,Balcony,CCTV,Cafeteria,Deck,Drainage,Electricity Backup,Fencing,Frontyard,Garage,Garden,Gym,Intercom,Internet,Jacuzzi,Kids Playground,Lawn,Lift,Maintenance,Microwave,Modular Kitchen,Parking,Security Staff,Solar Water,Store Room,Swimming Pool,TV Cable,Washing Machine,Water Supply,Water Tank,Water Well,Wifi,East,North,North East,North West,South,South East,South West,West
Lalitpur,26500000,4,4,3.0,1,2075.0,0-4-0-0 Sq. Feet,4.88,752 Sq. Feet,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
Kathmandu,200000,5,4,3.0,4,2059.0,2 ropani Ropani,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,8500000,0,0,3.0,0,2058.0,0-8-0-1 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,40000,0,2,3.0,0,2058.0,1400 Sq. Feet,11.0,1400 Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Jhapa,5500000,0,0,3.0,0,2019.0,3 Kattha,0.3,N/A Aana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,41000000,5,4,2.0,2,2073.0,0-8-1-0 Aana,3.96,2500 Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,550000,0,0,3.0,0,2058.0,3-8-0-0 Ropani,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Lalitpur,175000,0,0,3.0,0,2058.0,2200 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,42000000,11,0,3.0,0,2058.0,7 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kaski,800000,0,0,3.0,0,2058.0,30 Ropani,6.1,N/A Ropani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,15000,2,1,4.0,1,2015.0,968sqft Sq. Feet,9.75,N/A Sq. Feet,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Surkhet,20000000,0,0,3.0,0,2058.0,162 Sq. Feet,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
Kathmandu,2800000,0,0,3.0,0,2058.0,5 Aana,3.05,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Bhaktapur,1800000,0,0,3.0,0,2058.0,30 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Bhaktapur,1300000,0,0,3.0,0,2058.0,10 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,21500000,0,0,3.0,0,2058.0,0-3-1-0 Sq. Feet,4.88,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,2500000,0,0,3.0,0,2058.0,0-3-3-0 Aana,3.05,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,25500000,6,4,3.0,2,2058.0,4.5 Aana,3.96,4 Aana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Kathmandu,15000000,0,0,3.0,0,2073.0,3 Aana,3.05,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,32000000,5,5,3.0,2,2058.0,4 Aana,3.96,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Chitwan,5000000,0,0,3.0,0,2058.0,6 Dhur,6.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,2900000,0,0,0.0,0,2058.0,4 Aana,6.71,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Lalitpur,2700000,0,0,3.0,0,2058.0,0-3-1-0 Aana,3.05,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,32000000,6,3,3.0,2,2074.0,0-4-1-0 Sq. Feet,9.14,0-4-1-0 Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0
Kathmandu,15000,0,0,3.0,0,2058.0,900 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Bhaktapur,11500000,0,0,3.0,0,2058.0,0-3-0-3 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,1500000,0,0,3.0,0,2058.0,0-3-3-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,1200000,0,0,3.0,0,2058.0,0-4-2-3 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Bhairahawa,125000000,16,20,3.0,1,2058.0,32 Aana,16.76,10000 Aana,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
Kathmandu,5400000,0,0,3.0,0,2058.0,4 Aana,6.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,14000000,8,0,3.0,0,2058.0,0-2-2-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,250000,0,0,4.0,0,2058.0,3000 Sq. Feet,20.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Chitwan,5000000,2,1,1.0,0,2058.0,6 Dhur,6.0,N/A Dhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,49500000,0,0,3.0,0,2058.0,9 Aana,4.88,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1700000,0,0,3.0,0,2058.0,13 Aana,4.88,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1100000,0,0,3.0,0,2058.0,0-4-2-3 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0
Kathmandu,10000000,0,0,3.0,0,2058.0,0-4-0-0 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Morang,100000,0,0,0.0,0,2058.0,1 Kattha,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,8500000,0,0,3.0,0,2058.0,1-0-0-0 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
Kathmandu,25000000,0,0,3.0,0,2058.0,10 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Dhading,9500000,0,0,2.0,0,2058.0,5 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,80000000,5,5,3.0,4,2069.0,0-9-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,17000000,5,2,3.0,1,2076.0,3 Aana,3.66,N/A Aana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
Bhaktapur,18000,2,1,3.0,0,2058.0,900 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,40000,0,0,3.0,0,2058.0,800 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,15000,1,1,3.0,0,2058.0,700 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,10000000,2,2,1.0,1,2058.0,3 Aana,3.96,N/A Aana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
Lalitpur,30000000,9,5,4.0,3,2076.0,0-3-2-0 Aana,10.06,0-3-0-0 Aana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0
Lalitpur,4500000,0,0,3.0,0,2058.0,8 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,1200000,0,0,3.0,0,2058.0,0-4-2-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,1300000,0,0,3.0,0,2058.0,10 Aana,3.05,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,1700000,0,0,3.0,0,2058.0,4 Aana,3.05,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,22500000,0,3,3.0,2,2058.0,3.5 Aana,3.96,3 Aana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,5500000,0,0,3.0,0,2058.0,8 Aana,4.57,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,7000000,0,0,3.0,0,2058.0,11 Aana,4.57,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,5500000,0,0,3.0,0,2058.0,12 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,22000000,11,0,2.0,0,2058.0,5 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kapilvastu,37000000,0,0,0.0,0,2058.0,8520 Sq. Feet,0.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,36000000,0,0,3.0,0,2058.0,0-6-3-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,13200000,7,0,2.0,0,2058.0,0-2-2-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,29000000,18,0,4.0,0,2058.0,0-4-1-0 Aana,9.75,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Bhaktapur,80000,5,4,3.0,0,2058.0,2200 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,20500000,0,0,3.0,0,2058.0,5 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,27000000,3,4,3.0,1,2018.0,3.5 Aana,0.0,3 Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,8000000,0,0,3.0,0,2058.0,6 Aana,0.0,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,12000000,0,0,3.0,0,2058.0,0-3-5-0 Aana,7.92,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,19500000,5,3,3.0,0,2076.0,0-3-2-0 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Morang,15000,3,1,3.0,0,2058.0,1300 Sq. Feet,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,25000,0,0,3.0,0,2058.0,1000 Sq. Feet,0.0,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,19500000,0,0,3.0,0,2058.0,0-3-5-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,3700000,0,0,3.0,0,2058.0,4 Aana,1.52,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1350000,0,0,3.0,0,2058.0,10 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,3700000,0,0,3.0,0,2058.0,4 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,1500000,0,0,3.0,0,2058.0,0-4-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Kathmandu,1600000,0,0,3.0,0,2058.0,0-5-0-1 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Lalitpur,4000000,0,0,3.0,0,2058.0,3 Ropani,6.1,N/A Ropani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,5000000,0,0,3.0,0,2058.0,1 Ropani,6.1,N/A Ropani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,26500000,11,5,3.0,0,2058.0,4 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,25500000,11,0,3.0,0,2058.0,0-4-0-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,29500000,5,2,3.0,1,2067.0,0-6-3-3 Aana,4.57,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
Kathmandu,23500000,0,3,3.0,2,2018.0,4.1 Aana,3.96,3.5 Aana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,15000000,4,3,3.0,0,2058.0,0-2-2-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,19000000,4,3,3.0,0,2058.0,0-3-0-3 Aana,3.05,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Lalitpur,15000000,4,3,3.0,0,2058.0,0-2-2-0 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,1700000,0,0,3.0,0,2058.0,200 Sq. Feet,9.14,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Lalitpur,23500000,4,3,3.0,0,2058.0,0-3-3-0 Aana,6.1,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
Lalitpur,18000000,5,4,3.0,0,2058.0,3 Aana,3.35,N/A Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0
Lalitpur,18500000,3,3,3.0,2,2076.0,0-3-1-0 Aana,3.96,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
Sunsari,15000000,0,0,3.0,0,2058.0,9 Dhur,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Kathmandu,24500000,7,3,3.0,0,2058.0,0-4-2-0 Aana,3.05,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,33000000,0,0,3.0,3,2058.0,0-4-2-0 Aana,2.44,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Kathmandu,6500000,0,0,3.0,0,2058.0,0-6-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Kathmandu,6500000,0,0,3.0,0,2058.0,0-12-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Lalitpur,6500000,0,0,3.0,0,2058.0,0-12-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Lalitpur,5500000,0,0,3.0,0,2058.0,1-0-0-0 Aana,3.96,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0
Jhapa,19000000,0,0,2.0,0,2058.0,21 Dhur,4.57,N/A Dhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Lalitpur,4800000,2,1,1.0,1,2018.0,3 Aana,3.96,540 Sq. Feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
Kathmandu,900000,0,0,3.0,0,2058.0,400 Sq. Feet,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Bhaktapur,21500000,0,0,3.5,0,2058.0,7 Aana,4.57,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Lalitpur,26000000,0,0,3.0,0,2058.0,0-4-5-0 Aana,3.66,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Pokhara,26000000,13,0,3.0,0,2058.0,16*34 Haat,6.1,N/A Haat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1300000,0,0,3.0,0,2058.0,13-5-0-0 Ropani,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,2300000,0,0,3.0,0,2058.0,0-3-1-0 Aana,3.96,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Jhapa,20000000,4,1,2.0,3,2058.0,10 Aana,6.1,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Lalitpur,19500000,4,4,2.0,1,2076.0,0-3-2-3 Sq. Feet,6.1,710 Sq. Feet,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,1
Kathmandu,51000000,5,5,2.0,0,2011.0,14 Aana,4.27,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,26500000,4,4,2.0,1,2075.0,0-4-0-0 Aana,4.88,820 Sq. Feet,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
Lalitpur,29500000,5,3,3.0,4,2058.0,4 Aana,0.0,N/A Aana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
Bhaktapur,1550000,0,0,0.0,0,2058.0,0-4-3-2 Sq. Feet,7.92,N/A Sq. Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
Makwanpur,200000,0,0,3.0,0,2058.0,14 Dhur,8.0,N/A Dhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Pokhara,15000000,0,0,3.0,0,2058.0,1-5-0-0 Aana,9.14,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0
Makwanpur,650000,0,0,3.0,0,2058.0,10 Dhur,8.0,N/A Dhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1600000,0,0,3.0,0,2058.0,0-3-0-0 Aana,3.66,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,1600000,0,0,3.0,0,2058.0,4 Aana,3.05,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0
Rupandehi,1200000,0,0,3.0,0,2058.0,0-6-0 Kattha,3.66,N/A Kattha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
Kathmandu,15000000,2,3,3.0,1,2012.0,3 Aana,3.66,2.6 Aana,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Kathmandu,40000000,3,4,3.0,1,2075.0,0-3-0-0 Aana,6.1,N/A Aana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
