City,Price,Bedroom,Bathroom,Floors,Year,Area,Road Width,Balcony,Drainage,Water Supply,Water Tank,East,North,North East,North West,South,South East,South West,West
19,65550000,0,0,3.0,2058.0,5.0,6.71,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,1450000,0,0,3.0,2058.0,3.75,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,12000000,2,1,1.0,2016.0,5.565,6.1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
26,37000000,7,5,3.0,2074.0,6.5,6.1,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0
16,800000,0,0,3.0,2058.0,16.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,4000000,0,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,26000000,5,4,3.0,2058.0,4.0,3.96,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
16,1400000,0,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,29800000,11,0,3.0,2058.0,5.0,3.96,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
19,350000,0,0,3.0,2058.0,27.0,7.32,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1700000,0,0,3.0,2058.0,7.95,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,800000,0,0,3.0,2058.0,7.95,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,1900000,0,0,3.0,2058.0,7.95,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,25000000,6,4,3.0,2019.0,4.6875,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,32000000,0,0,3.0,2058.0,6.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
9,10000000,0,0,3.0,2058.0,8.299999999999999,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,15000000,0,0,3.0,2058.0,1.0,12.19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,9500000,0,0,3.0,2058.0,7.5,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
7,1200000,0,0,3.0,2058.0,399.3,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,3500000,0,0,3.0,2058.0,5.75,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,15000,2,1,3.0,2058.0,5.565,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,1650000,0,0,3.0,2058.0,3.75,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,11000000,0,0,3.0,2058.0,3.0,3.05,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
19,16000,0,0,3.0,2058.0,7.95,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,25000,0,0,3.0,2058.0,5.565,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,17000000,6,3,2.0,2058.0,4.1,3.35,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
22,17000,3,2,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,35000000,0,0,2.0,2058.0,5.6875,6.1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,30000000,4,4,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,22000000,0,0,3.0,2058.0,5.4375,9.14,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,24000000,0,0,3.0,2058.0,3.75,3.96,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
16,4000000,0,0,3.0,2058.0,1.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,2750000,0,0,3.0,2058.0,6.5,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,1900000,0,0,3.0,2058.0,4.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
9,8500000,0,0,3.0,2058.0,4.1499999999999995,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
9,8000000,0,0,3.0,2058.0,4.1499999999999995,15.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,2500000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,200000,6,3,2.0,2058.0,26.0,3.96,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0
19,6000000,0,0,3.0,2058.0,8.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1200000,0,0,3.0,2058.0,8.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,21000000,0,0,3.0,2058.0,3.5625,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1500000,0,0,3.0,2058.0,18.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,22500000,0,0,2.0,2058.0,3.625,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,0,0,3.0,2069.0,32.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,28000000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,10000000,0,0,3.0,2058.0,5.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,25000000,0,0,3.0,2058.0,8.0,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,13500000,2,1,1.0,2058.0,0.1431,4.88,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,5.9375,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,24000000,6,6,3.0,2076.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
16,24000000,6,6,3.0,2076.0,4.0,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,21000000,5,3,3.0,2014.0,3.0,3.96,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
19,5500000,0,0,3.0,2058.0,11.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,5000000,0,0,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2000000,0,0,3.0,2058.0,8.25,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,2500000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,12500000,0,0,2.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,19500,3,0,3.0,2058.0,4.7700000000000005,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,1000000,0,0,3.0,2058.0,5.0,1.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,27500000,5,3,3.0,2058.0,4.0,7.92,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,24000000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,2000000,0,0,3.0,2058.0,3.5,7.32,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,24000000,11,3,3.0,2058.0,4.0,3.96,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
16,1900000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,11500000,0,0,1.0,2058.0,33.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,24500000,7,4,3.0,2058.0,3.3,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,100000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,600000,0,0,3.0,2058.0,6.36,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,250000,0,0,3.0,2058.0,16.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,28500000,3,5,3.0,2019.0,4.5,5.49,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
3,1050000,0,0,3.0,2058.0,18.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,4200000,0,0,3.0,2058.0,8.0,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,62000000,4,6,3.0,2076.0,10.0,4.57,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,42500000,6,6,4.0,2075.0,6.0,4.57,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,24500000,5,5,3.0,2076.0,4.0,9.14,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,45000000,6,6,3.0,2058.0,8.0,4.57,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,33000000,0,0,3.0,2058.0,6.5,5.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,65550000,0,0,3.0,2058.0,10.875,3.66,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
19,46500000,0,0,2.0,2070.0,4.0,6.4,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,34000000,5,0,3.0,2058.0,4.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,800000,0,0,3.0,2058.0,3.18,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,2200000,0,0,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,6500000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,5800000,0,0,0.0,2058.0,37.37295,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,21500000,4,3,3.0,2058.0,21.465,3.66,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,15900000,5,3,3.0,2075.0,3.0,2.44,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
16,60000,3,2,12.0,2058.0,11.773950000000001,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
16,110000,3,3,3.0,2058.0,6.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1650000,0,0,3.0,2058.0,5.25,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,23500000,0,0,3.0,2058.0,3.25,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,1000000,0,0,3.0,2058.0,2.5,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,42000000,0,0,2.5,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,6500000,0,0,3.0,2058.0,7.95,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1800000,0,0,3.0,2058.0,5.565,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2000000,0,0,3.0,2058.0,7.95,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2000000,0,0,3.0,2058.0,3.975,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,9000000,0,0,3.0,2058.0,23.85,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,900000,0,0,3.0,2058.0,3.975,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,550000,0,0,3.0,2058.0,3.18,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2000000,0,0,3.0,2058.0,5.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,8500000,2,1,1.0,2058.0,3.25,3.05,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
9,330000,0,0,3.0,2058.0,13.31,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,3.25,5.49,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
26,175000,0,0,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,4100000,0,0,3.0,2058.0,3.4375,10.97,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
7,13500000,3,3,3.0,2058.0,8.299999999999999,6.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
19,65550000,10,10,4.5,2058.0,17.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,12500000,0,0,3.0,2058.0,3.25,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2700000,0,0,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,675000,0,0,3.0,2058.0,5.75,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,46000000,0,0,3.0,2058.0,8.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
19,33000000,0,0,3.0,2016.0,5.25,3.96,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
19,3200000,0,0,3.0,2058.0,21.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1900000,0,0,0.0,2058.0,4.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,19000000,6,3,3.0,2018.0,3.2,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
19,175000,4,3,2.0,2046.0,119.25,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
3,15,0,0,3.0,2058.0,4.0,2.44,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,30500000,4,4,3.0,2019.0,5.0,4.57,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
19,1250000,0,0,3.0,2058.0,6.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
21,15000000,4,3,3.0,2018.0,7.47,6.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,21000000,6,3,2.0,2072.0,3.0,4.27,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,6000000,0,0,3.0,2058.0,11.0,7.92,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,22500000,6,3,3.0,2076.0,3.5,3.66,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
7,23000000,11,6,3.0,2019.0,8.299999999999999,6.1,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0
6,300000,0,0,3.0,2058.0,8.299999999999999,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,3200000,0,0,3.0,2058.0,6.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2200000,0,0,3.0,2058.0,9.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,55000000,10,5,3.0,2058.0,8.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,2550000,0,0,3.0,2058.0,11.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,40000000,5,4,2.5,2058.0,6.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,2600000,0,0,3.0,2058.0,14.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,2350000,0,0,0.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,10600000,2,1,1.0,2058.0,3.0,3.05,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,35000,0,0,3.0,2058.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,38000,0,0,3.0,2058.0,14.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
10,1850000,0,0,0.0,2058.0,4.5625,4.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
23,2000000,0,0,3.0,2058.0,79.86,6.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,19000000,4,5,3.0,2019.0,15.105,4.57,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
19,1500000,0,0,3.0,2058.0,0.0318,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,2200000,0,0,3.0,2058.0,24.0,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,55000000,0,0,3.0,2058.0,0.0636,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
16,20000000,0,0,3.0,2058.0,14.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,2250000,0,0,3.0,2058.0,18.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,2600000,0,0,3.0,2058.0,5.8125,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,65550000,0,0,5.0,2058.0,17.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
9,490000,0,0,3.0,2058.0,13.31,9.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,1450000,0,0,0.0,2058.0,4.75,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,100,0,0,6.0,2017.0,596.25,9.14,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,39000000,5,2,3.0,2058.0,5.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,39000000,4,4,2.0,2058.0,10.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,4700000,0,0,3.0,2058.0,11.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,110000,3,3,3.0,2058.0,9.540000000000001,6.1,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,2800000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,26000000,0,0,3.0,2058.0,6.375,4.88,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
3,725000,0,0,3.0,2058.0,14.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,180000,2,2,3.0,2058.0,9.540000000000001,3.96,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
19,125000,6,4,3.0,2016.0,24.486,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,33000000,0,0,4.0,2058.0,7.0,6.1,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,2100000,0,0,3.0,2058.0,5.8125,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,170000,0,0,3.0,2058.0,8.0,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,160000,7,5,3.0,2058.0,8.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,24500000,0,0,3.0,2058.0,4.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,61500000,0,0,3.0,2058.0,18.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,65550000,4,5,3.0,2058.0,10.0,3.66,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,1000000,0,0,5.0,2058.0,8.0,6.1,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
19,65550000,9,4,4.0,2058.0,17.5,2.74,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
17,9000000,7,3,3.0,2058.0,3.0,7.32,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,130000,9,3,3.0,2058.0,0.0636,3.66,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
3,1200000,0,0,3.0,2058.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,1950000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,30000,2,1,5.0,2064.0,6.7575,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,35000000,5,4,3.0,2076.0,22.61775,3.66,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
3,2200000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,300000,6,3,3.0,2058.0,16.0,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,25000000,6,0,3.0,2018.0,4.0,4.88,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0
3,16000,1,1,3.0,2058.0,20.0,6.1,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,10500000,2,1,1.0,2068.0,3.2,3.66,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
16,12500000,3,3,3.0,2074.0,3.0,3.05,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
19,22000,3,0,3.0,2058.0,3.975,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,1250000,0,0,3.0,2058.0,8.0,6.71,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3000000,0,0,3.0,2058.0,21.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,42,0,3.0,2058.0,7.0,6.71,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,90000,4,2,3.0,2058.0,7.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,150000,5,4,3.0,2058.0,16.0,4.57,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
19,1200000,0,0,3.0,2058.0,640.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,250000,5,4,3.0,2058.0,25.0,3.96,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,40000,0,0,3.0,2058.0,3.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
19,125000,0,0,3.0,2058.0,7.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
3,900000,0,0,3.0,2058.0,144.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,100000,0,0,3.0,2058.0,10.0,3.96,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,175000,0,0,3.0,2058.0,10.0,4.57,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
19,150000,0,0,3.0,2058.0,9.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,125000,6,4,3.0,2058.0,17.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,100000,3,3,3.0,2058.0,4.0,5.49,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,1500000,0,0,3.0,2058.0,3.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,19500000,6,5,3.0,2058.0,4.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
19,65550000,3,0,2.0,2019.0,24.0,6.1,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
16,38000000,7,4,3.0,2058.0,6.1,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,125000,4,6,3.0,2058.0,16.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,550000,0,0,3.0,2058.0,1.1925000000000001,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,4500000,0,0,3.0,2058.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,210000,0,0,5.0,2058.0,4.0,6.1,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,29500000,4,3,3.0,2058.0,7.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
19,4500000,0,0,3.0,2058.0,3.5,3.05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,14000000,6,0,3.0,2058.0,4.0,3.66,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,120000,3,3,2.0,2058.0,11.01075,6.1,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,30000,5,0,3.0,2058.0,17.490000000000002,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,185000,5,5,3.0,2058.0,23.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,43500000,0,0,3.0,2058.0,3.85,6.1,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
19,2800000,0,0,3.0,2058.0,7.1,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,300000,17,5,3.0,2058.0,16.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
19,200000,5,4,3.0,2058.0,4.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,22000000,10,3,3.0,2058.0,3.25,6.1,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
4,1125000,0,0,0.0,2058.0,0.023850000000000003,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,120000,5,3,3.0,2058.0,8.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
19,29500000,3,2,3.0,2013.0,6.0,5.49,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
16,45000000,5,5,3.0,2058.0,7.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
3,22500000,12,4,4.0,2058.0,4.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
19,1600000,0,0,3.0,2058.0,16.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,3000000,0,0,3.0,2058.0,4.7700000000000005,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,100000,4,3,3.0,2058.0,5.0,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,1700000,0,0,3.0,2058.0,3.18,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,2500000,0,0,3.0,2058.0,5.875,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,18000000,3,4,3.0,2058.0,3.5,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,34500000,9,4,4.0,2058.0,6.3,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,7,6,3.0,2058.0,14.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
16,11500000,2,1,1.0,2058.0,3.0,3.96,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0
16,27500000,9,7,3.0,2058.0,5.0,3.96,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,100000,0,0,3.0,2058.0,54.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,4.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
4,875000,0,0,0.0,2058.0,0.11925000000000001,12.19,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,31500000,4,4,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,0,0,3.0,2058.0,19.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
17,1700000,0,0,3.0,2058.0,28.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,7700000,0,2,2.0,2058.0,6.25,4.27,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
